"","Equil.pop","Equil.sd","speed","harvest","thresh"
"1",0,0,0,1,0
"2",27.9835072819882,0,0,1,0.1
"3",55.9311948989279,0,0,1,0.2
"4",83.8431466776166,0,0,1,0.3
"5",111.719042473474,0,0,1,0.4
"6",139.557269456767,0,0,1,0.5
"7",167.359061774571,0,0,1,0.6
"8",195.124508249677,0,0,1,0.7
"9",222.853697380878,0,0,1,0.8
"10",250.54671734454,0,0,1,0.9
"11",278.19972449442,0,0,1,1
"12",0,0,0.02,1,0
"13",27.9812460743065,0,0.02,1,0.1
"14",55.9265419136882,0,0.02,1,0.2
"15",83.8359720662335,0,0.02,1,0.3
"16",111.70907514507,0,0.02,1,0.4
"17",139.544486605058,0,0.02,1,0.5
"18",167.343335386483,0,0.02,1,0.6
"19",195.105711036568,0,0.02,1,0.7
"20",222.831702774425,0,0.02,1,0.8
"21",250.521399492652,0,0.02,1,0.9
"22",278.170578042668,0,0.02,1,1
"23",0,0,0.04,1,0
"24",27.9686664213997,0,0.04,1,0.1
"25",55.9007431339717,0,0.04,1,0.2
"26",83.7963187598738,0,0.04,1,0.3
"27",111.6543728042,0,0.04,1,0.4
"28",139.475514690748,0,0.04,1,0.5
"29",167.259859290559,0,0.04,1,0.6
"30",195.007497627858,0,0.04,1,0.7
"31",222.718520389405,0,0.04,1,0.8
"32",250.391260301767,0,0.04,1,0.9
"33",278.024142770284,0,0.04,1,1
"34",0,0,0.06,1,0
"35",27.9481730176512,0,0.06,1,0.1
"36",55.8587195817484,0,0.06,1,0.2
"37",83.7308851295055,0,0.06,1,0.3
"38",111.564991506712,0,0.06,1,0.4
"39",139.361168667579,0,0.06,1,0.5
"40",167.119515096492,0,0.06,1,0.6
"41",194.840128890347,0,0.06,1,0.7
"42",222.521367297188,0,0.06,1,0.8
"43",250.163867395343,0,0.06,1,0.9
"44",277.768335549826,0,0.06,1,1
"45",0,0,0.08,1,0
"46",27.9198082463373,0,0.08,1,0.1
"47",55.8003213788519,0,0.08,1,0.2
"48",83.6416466950192,0,0.08,1,0.3
"49",111.443891043922,0,0.08,1,0.4
"50",139.207160828797,0,0.08,1,0.5
"51",166.931353033123,0,0.08,1,0.6
"52",194.614727687466,0,0.08,1,0.7
"53",222.258819802676,0,0.08,1,0.8
"54",249.863738526901,0,0.08,1,0.9
"55",277.429592541674,0,0.08,1,1
"56",0,0,0.1,1,0
"57",27.8827016093601,0,0.1,1,0.1
"58",55.7250367537834,0,0.1,1,0.2
"59",83.5271207363957,0,0.1,1,0.3
"60",111.289068351837,0,0.1,1,0.4
"61",139.009666666843,0,0.1,1,0.5
"62",166.689420029534,0,0.1,1,0.6
"63",194.328723849133,0,0.1,1,0.7
"64",221.92769581419,0,0.1,1,0.8
"65",249.486453081993,0,0.1,1,0.9
"66",277.001725013017,0,0.1,1,1
"67",0,0,0.12,1,0
"68",27.8366341706096,0,0.12,1,0.1
"69",55.6318302096057,0,0.12,1,0.2
"70",83.3849023349389,0,0.12,1,0.3
"71",111.09592312367,0,0.12,1,0.4
"72",138.765184315782,0,0.12,1,0.5
"73",166.392813231523,0,0.12,1,0.6
"74",193.978737355589,0,0.12,1,0.7
"75",221.52059775722,0,0.12,1,0.8
"76",249.020507322598,0,0.12,1,0.9
"77",276.478596473542,0,0.12,1,1
"78",0,0,0.14,1,0
"79",27.7806586113374,0,0.14,1,0.1
"80",55.5180757447897,0,0.14,1,0.2
"81",83.212389706116,0,0.14,1,0.3
"82",110.863738104882,0,0.14,1,0.4
"83",138.471413074188,0,0.14,1,0.5
"84",166.034824257239,0,0.14,1,0.6
"85",193.554943796402,0,0.14,1,0.7
"86",221.031912581183,0,0.14,1,0.8
"87",248.465710986774,0,0.14,1,0.9
"88",275.852964164364,0,0.14,1,1
"89",0,0,0.16,1,0
"90",27.7139341785529,0,0.16,1,0.1
"91",55.3834528418124,0,0.16,1,0.2
"92",83.0076455998785,0,0.16,1,0.3
"93",110.587021149217,0,0.16,1,0.4
"94",138.121732369481,0,0.16,1,0.5
"95",165.611931311696,0,0.16,1,0.6
"96",193.055508790319,0,0.16,1,0.7
"97",220.453612702137,0,0.16,1,0.8
"98",247.806876127982,0,0.16,1,0.9
"99",275.11545459285,0,0.16,1,1
"100",0,0,0.18,1,0
"101",27.6353891090083,0,0.18,1,0.1
"102",55.224545600291,0,0.18,1,0.2
"103",82.7676343501257,0,0.18,1,0.3
"104",110.263383557476,0,0.18,1,0.4
"105",137.712361124047,0,0.18,1,0.5
"106",165.114931979773,0,0.18,1,0.6
"107",192.471264694814,0,0.18,1,0.7
"108",219.778752579322,0,0.18,1,0.8
"109",247.038903373629,0,0.18,1,0.9
"110",274.25248388166,0,0.18,1,1
"111",0,0,0.2,1,0
"112",27.5440646524908,0,0.2,1,0.1
"113",55.0399177347994,0,0.2,1,0.2
"114",82.4877430065611,0,0.2,1,0.3
"115",109.887304281539,0,0.2,1,0.4
"116",137.237243504906,0,0.2,1,0.5
"117",164.538807600487,0,0.2,1,0.6
"118",191.792184288524,0,0.2,1,0.7
"119",218.995954591063,0,0.2,1,0.8
"120",246.149155189053,0,0.2,1,0.9
"121",273.253829733505,0,0.2,1,1
"122",0,0,0.22,1,0
"123",27.4384389739602,0,0.22,1,0.1
"124",54.8266111852881,0,0.22,1,0.2
"125",82.1647212446292,0,0.22,1,0.3
"126",109.452506843869,0,0.22,1,0.4
"127",136.688537198495,0,0.22,1,0.5
"128",163.874151658017,0,0.22,1,0.6
"129",191.009559053011,0,0.22,1,0.7
"130",218.092279137991,0,0.22,1,0.8
"131",245.123081954849,0,0.22,1,0.9
"132",272.10333469121,0,0.22,1,1
"133",0,0,0.24,1,0
"134",27.3167788678117,0,0.24,1,0.1
"135",54.5811619062894,0,0.24,1,0.2
"136",81.793376706919,0,0.24,1,0.3
"137",108.9518371516,0,0.24,1,0.4
"138",136.057306208803,0,0.24,1,0.5
"139",163.110249230823,0,0.24,1,0.6
"140",190.108965771039,0,0.24,1,0.7
"141",217.05296934607,0,0.24,1,0.8
"142",243.944095952189,0,0.24,1,0.9
"143",270.780939273002,0,0.24,1,1
"144",0,0,0.26,1,0
"145",27.1771047458712,0,0.26,1,0.1
"146",54.2995304166959,0,0.26,1,0.2
"147",81.365934318392,0,0.26,1,0.3
"148",108.377116221196,0,0.26,1,0.4
"149",135.333337710991,0,0.26,1,0.5
"150",162.231556548433,0,0.26,1,0.6
"151",189.07400823699,0,0.26,1,0.7
"152",215.861142690553,0,0.26,1,0.8
"153",242.588219493593,0,0.26,1,0.9
"154",269.25901404542,0,0.26,1,1
"155",0,0,0.28,1,0
"156",27.0165949487266,0,0.28,1,0.1
"157",53.9750905071259,0,0.28,1,0.2
"158",80.8757818181113,0,0.28,1,0.3
"159",107.716531431657,0,0.28,1,0.4
"160",134.498710841989,0,0.28,1,0.5
"161",161.222187236755,0,0.28,1,0.6
"162",187.883664280059,0,0.28,1,0.7
"163",214.486303698219,0,0.28,1,0.8
"164",241.027792389981,0,0.28,1,0.9
"165",267.506730027803,0,0.28,1,1
"166",0,0,0.3,1,0
"167",26.8316941252214,0,0.3,1,0.1
"168",53.6014880041033,0,0.3,1,0.2
"169",80.3097266464948,0,0.3,1,0.3
"170",106.954128152513,0,0.3,1,0.4
"171",133.536065489463,0,0.3,1,0.5
"172",160.054330511881,0,0.3,1,0.6
"173",186.507350016902,0,0.3,1,0.7
"174",212.897728087869,0,0.3,1,0.8
"175",239.219163560975,0,0.3,1,0.9
"176",265.47713265997,0,0.3,1,1
"177",0,0,0.32,1,0
"178",26.6171047295287,0,0.32,1,0.1
"179",53.1681932496533,0,0.32,1,0.2
"180",79.6514189640756,0,0.32,1,0.3
"181",106.06771037659,0,0.32,1,0.4
"182",132.414770459394,0,0.32,1,0.5
"183",158.693150671692,0,0.32,1,0.6
"184",184.90113835933,0,0.32,1,0.7
"185",211.038315129823,0,0.32,1,0.8
"186",237.1036631236,0,0.32,1,0.9
"187",263.096160924793,0,0.32,1,1
"188",0,0,0.34,1,0
"189",26.3652662004586,0,0.34,1,0.1
"190",52.6582242843447,0,0.34,1,0.2
"191",78.8766160429588,0,0.34,1,0.3
"192",105.02147847942,0,0.34,1,0.4
"193",131.088914035737,0,0.34,1,0.5
"194",157.080674115443,0,0.34,1,0.6
"195",182.99309757652,0,0.34,1,0.7
"196",208.82597400024,0,0.34,1,0.8
"197",234.579023702399,0,0.34,1,0.9
"198",260.246314369147,0,0.34,1,1
"199",0,0,0.36,1,0
"200",26.0629662353184,0,0.36,1,0.1
"201",52.04411881338,0,0.36,1,0.2
"202",77.9406101033183,0,0.36,1,0.3
"203",103.751803851554,0,0.36,1,0.4
"204",129.476044856039,0,0.36,1,0.5
"205",155.108992219851,0,0.36,1,0.6
"206",180.649510082177,0,0.36,1,0.7
"207",206.095214619096,0,0.36,1,0.8
"208",231.442786426472,0,0.36,1,0.9
"209",256.688320802077,0,0.36,1,1
"210",0,0,0.38,1,0
"211",25.6832938525879,0,0.38,1,0.1
"212",51.2668574150446,0,0.38,1,0.2
"213",76.7469494438766,0,0.38,1,0.3
"214",102.119142859833,0,0.38,1,0.4
"215",127.377602558951,0,0.38,1,0.5
"216",152.515107023746,0,0.38,1,0.6
"217",177.524425213122,0,0.38,1,0.7
"218",202.394399313685,0,0.38,1,0.8
"219",227.109284754316,0,0.38,1,0.9
"220",251.646033361107,0,0.38,1,1
"221",0,0,0.4,1,0
"222",25.1353529421752,0,0.4,1,0.1
"223",50.1062574620069,0,0.4,1,0.2
"224",74.8706692130389,0,0.4,1,0.3
"225",93.2423441196358,1.3916769101976e-07,0.4,1,0.4
"226",93.2423444277561,5.4372757935864e-07,0.4,1,0.5
"227",93.2423446301748,8.09501909622433e-07,0.4,1,0.6
"228",93.24234477375,9.98015172284833e-07,0.4,1,0.7
"229",93.2423448809092,1.1387145324664e-06,0.4,1,0.8
"230",93.242344963927,1.24771635104185e-06,0.4,1,0.9
"231",93.2423450301117,1.33461660141213e-06,0.4,1,1
"232",0,0,0.42,1,0
"233",1.19784996459178e-10,2.06727379707862e-10,0.42,1,0.1
"234",2.07545946702484e-10,3.58187010052318e-10,0.42,1,0.2
"235",2.7458394671956e-10,4.73882552015895e-10,0.42,1,0.3
"236",3.27415122093568e-10,5.65059667471626e-10,0.42,1,0.4
"237",3.70123991751715e-10,6.38767502140113e-10,0.42,1,0.5
"238",4.05355919269684e-10,6.99571478207267e-10,0.42,1,0.6
"239",4.34881776763323e-10,7.5052780273681e-10,0.42,1,0.7
"240",4.59997039372786e-10,7.93872233036559e-10,0.42,1,0.8
"241",4.81620433724173e-10,8.31190326177067e-10,0.42,1,0.9
"242",5.004285020877e-10,8.63649672548765e-10,0.42,1,1
"243",0,0,0.44,1,0
"244",5.23910405608592e-29,1.64649649001217e-28,0.44,1,0.1
"245",9.85917370784254e-29,3.0984486527856e-28,0.44,1,0.2
"246",1.39629031906635e-28,4.3881302695451e-28,0.44,1,0.3
"247",1.76303548254421e-28,5.54070257567021e-28,0.44,1,0.4
"248",2.09273633634207e-28,6.57685549937783e-28,0.44,1,0.5
"249",2.39076290158465e-28,7.5134654394539e-28,0.44,1,0.6
"250",2.66143115548987e-28,8.3640962443431e-28,0.44,1,0.7
"251",2.90831854351814e-28,9.13999077414274e-28,0.44,1,0.8
"252",3.134408668836e-28,9.85052561707996e-28,0.44,1,0.9
"253",3.34215967140707e-28,1.05034259849061e-27,0.44,1,1
"254",0,0,0.46,1,0
"255",9.5829644359826e-48,3.95026547105479e-47,0.46,1,0.1
"256",1.84459892674376e-47,7.60375925105208e-47,0.46,1,0.2
"257",2.66661690630546e-47,1.09922610689824e-46,0.46,1,0.3
"258",3.43097545989937e-47,1.41430806529828e-46,0.46,1,0.4
"259",4.1432672920827e-47,1.70792721089617e-46,0.46,1,0.5
"260",4.8085934868072e-47,1.98218629967458e-46,0.46,1,0.6
"261",5.43156045610299e-47,2.23898417520217e-46,0.46,1,0.7
"262",6.01603704762657e-47,2.47991564411862e-46,0.46,1,0.8
"263",6.56546185117323e-47,2.70639815325139e-46,0.46,1,0.9
"264",7.08285355222649e-47,2.91967605752981e-46,0.46,1,1
"265",0,0,0.48,1,0
"266",5.91265292034771e-67,2.9154196262062e-66,0.48,1,0.1
"267",1.15016173327859e-66,5.67123444532328e-66,0.48,1,0.2
"268",1.67925960460797e-66,8.28011803622225e-66,0.48,1,0.3
"269",2.18083844179785e-66,1.07533103675371e-65,0.48,1,0.4
"270",2.65696410039859e-66,1.31009977902978e-65,0.48,1,0.5
"271",3.10951155757435e-66,1.5332425469571e-65,0.48,1,0.6
"272",3.54015628172818e-66,1.74558548296803e-65,0.48,1,0.7
"273",3.95044555820992e-66,1.94789152480592e-65,0.48,1,0.8
"274",4.34172980830199e-66,2.14082654018929e-65,0.48,1,0.9
"275",4.71526612389042e-66,2.32501037784016e-65,0.48,1,1
"276",0,0,0.5,1,0
"277",1.21381950306914e-86,6.84800651935846e-86,0.5,1,0.1
"278",2.3757434893059e-86,1.34032340574145e-85,0.5,1,0.2
"279",3.48896593009783e-86,1.96837020452526e-85,0.5,1,0.3
"280",4.55641221142933e-86,2.57059146354606e-85,0.5,1,0.4
"281",5.5806896536511e-86,3.14845815494713e-85,0.5,1,0.5
"282",6.56434514503896e-86,3.7034071569029e-85,0.5,1,0.6
"283",7.50958595397129e-86,4.23668374420153e-85,0.5,1,0.7
"284",8.4184755480594e-86,4.74945206354018e-85,0.5,1,0.8
"285",9.29315918714036e-86,5.24292240634299e-85,0.5,1,0.9
"286",1.01355014437642e-85,5.71814670866356e-85,0.5,1,1
